MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
15263	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15266	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15268	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15271	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15273	city of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	city of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	city of <PLACE_FOUNDED></PLACE_FOUNDED>	0.0581410733	2
15277	company <COMPANY>[X]</COMPANY>	company <COMPANY>[X]</COMPANY>	company <COMPANY></COMPANY>	0.2161601307	1
15286	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15292	plant in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	plant in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	plant in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0261601307	2
15292	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15296	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
15303	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15304	downtown <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	downtown <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	downtown <PLACE_FOUNDED></PLACE_FOUNDED>	0.2471013072	1
15305	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15307	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15312	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15314	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15315	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15315	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15331	<COMPANY>[X]</COMPANY> corporation	<COMPANY>[X]</COMPANY> corporation	<COMPANY></COMPANY> corporation	0.0261601307	0
15332	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15332	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15338	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15352	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15355	plant in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	plant in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	plant in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0261601307	2
15357	<COMPANY>[X]</COMPANY> corporation	<COMPANY>[X]</COMPANY> corporation	<COMPANY></COMPANY> corporation	0.0261601307	0
15358	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15374	– <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	– <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	– <PLACE_FOUNDED></PLACE_FOUNDED>	0.1865	1
15374	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> 's <COMPANY></COMPANY>	0.0481998968	0
15375	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> 's <COMPANY></COMPANY>	0.0481998968	2
15384	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15394	 the <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 the <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 the <PLACE_FOUNDED></PLACE_FOUNDED>	0.2475397661	2
15396	company in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	company in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	company in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2161601307	2
15406	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15412	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15414	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	factory in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15414	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15417	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , michigan,	<PLACE_FOUNDED></PLACE_FOUNDED> , michigan,	0.0491013072	0
15440	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
15441	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	2
15442	downtown <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	downtown <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	downtown <PLACE_FOUNDED></PLACE_FOUNDED>	0.2471013072	1
15473	company <COMPANY>[X]</COMPANY>	company <COMPANY>[X]</COMPANY>	company <COMPANY></COMPANY>	0.2161601307	1
15487	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> and <COMPANY></COMPANY>	0.0225	0
15488	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> and <COMPANY></COMPANY>	0.0225	2
15518	company, <COMPANY>[X]</COMPANY>	company, <COMPANY>[X]</COMPANY>	company, <COMPANY></COMPANY>	0.0045	1
15519	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> 's <COMPANY></COMPANY>	0.0481998968	0
15520	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> 's <COMPANY></COMPANY>	0.0481998968	2
15521	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
15544	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15545	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15550	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15551	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15554	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15555	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15558	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15559	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15571	south <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	south <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	south <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
15574	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
15577	south <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	south <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	south <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
15600	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , <COMPANY></COMPANY>	0.0045	0
15601	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , <COMPANY></COMPANY>	0.0045	2
15603	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED></PLACE_FOUNDED> , california.	0.0817734778	0
15605	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED></PLACE_FOUNDED> , california.	0.0817734778	0
15607	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED></PLACE_FOUNDED> , california.	0.0817734778	0
15608	first <COMPANY>[X]</COMPANY>	first <COMPANY>[X]</COMPANY>	first <COMPANY></COMPANY>	0.0481998968	1
15610	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15611	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15614	company, <COMPANY>[X]</COMPANY>	company, <COMPANY>[X]</COMPANY>	company, <COMPANY></COMPANY>	0.0045	1
15615	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california,	<PLACE_FOUNDED></PLACE_FOUNDED> , california,	0.0491013072	0
15618	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> state	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> state	<PLACE_FOUNDED></PLACE_FOUNDED> state	0.2161601307	0
15622	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15630	<COMPANY>[X]</COMPANY> company	<COMPANY>[X]</COMPANY> company	<COMPANY></COMPANY> company	0.2618323013	0
15633	<COMPANY>[X]</COMPANY> plant	<COMPANY>[X]</COMPANY> plant	<COMPANY></COMPANY> plant	0.0261601307	0
15636	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15644	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
15645	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
15646	<COMPANY>[X]</COMPANY> company,	<COMPANY>[X]</COMPANY> company,	<COMPANY></COMPANY> company,	0.0045	0
15655	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15664	<COMPANY>[X]</COMPANY> factory	<COMPANY>[X]</COMPANY> factory	<COMPANY></COMPANY> factory	0.0261601307	0
15675	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> and <COMPANY></COMPANY>	0.0225	0
15676	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> and <COMPANY></COMPANY>	0.0225	2
15677	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY></COMPANY> 's headquarters	0.0711410733	0
15678	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15683	<COMPANY>[X]</COMPANY> company,	<COMPANY>[X]</COMPANY> company,	<COMPANY></COMPANY> company,	0.0045	0
15686	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
15686	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
15688	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15689	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
15690	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
15695	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
15695	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
15696	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
15710	company <COMPANY>[X]</COMPANY>	company <COMPANY>[X]</COMPANY>	company <COMPANY></COMPANY>	0.2161601307	1
15711	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> ( <PLACE_FOUNDED></PLACE_FOUNDED>	0.0401998968	0
15712	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> ( <PLACE_FOUNDED></PLACE_FOUNDED>	0.0401998968	2
15712	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED></PLACE_FOUNDED> ),	0.0441410733	1
15713	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
15714	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
15717	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	<PLACE_FOUNDED></PLACE_FOUNDED> ),	0.2391013072	0
15722	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
15722	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
15723	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
15726	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
15726	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
15727	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.1072451668	3
15730	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15734	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15740	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> stock	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> stock	<PLACE_FOUNDED></PLACE_FOUNDED> stock	0.2161601307	0
15747	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
15765	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY></COMPANY> 's headquarters	0.0711410733	0
15766	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15769	<COMPANY>[X]</COMPANY> <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> <PLACE_FOUNDED></PLACE_FOUNDED>	0.9928585139	0
15770	<COMPANY>[X]</COMPANY> <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> <PLACE_FOUNDED></PLACE_FOUNDED>	0.9928585139	1
15782	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY></COMPANY> 's headquarters	0.0711410733	0
15783	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15786	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY></COMPANY> 's headquarters	0.0711410733	0
15787	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15788	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY></COMPANY> 's headquarters	0.0711410733	0
15789	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15823	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY>[X]</COMPANY> 's headquarters	<COMPANY></COMPANY> 's headquarters	0.0711410733	0
15824	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	headquarters in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0491013072	2
15834	center in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	center in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	center in <PLACE_FOUNDED></PLACE_FOUNDED>	0.0261601307	2
